video_id,comment,cleaned_comment,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,label,,
sqq6RiaFwAc,Sekarang gimana? Masih yakin? 😂😂,Sekarang gimana? Masih yakin?,,,,,0,,
sqq6RiaFwAc,Coba berani pendidikan gratis... Kesehatan gratis...makan gratis tdk punya nilai...kalau pendidikn gratis samgat bernilai...,Coba berani pendidikan gratis... Kesehatan gratis...makan gratis tdk punya nilai...kalau pendidikn gratis samgat bernilai...,,,,,0,,
sqq6RiaFwAc,Ubur ubur ikan lele kami belom dapat makan gratis lee,Ubur ubur ikan lele kami belom dapat makan gratis lee,,,,,0,,
sqq6RiaFwAc,Preeett,Preeett,,,,,0,,
sqq6RiaFwAc,Ass wa WB.bpk presiden Prabowo Bunaken kepulawan blum ad makanan gratis ibu Irawati racib.maaf,Ass wa WB.bpk presiden Prabowo Bunaken kepulawan blum ad makanan gratis ibu Irawati racib.maaf,,,,,0,,
sqq6RiaFwAc,,Sangat ironis ... Anak gratis makan tapi orang tuanya Terancam Di PHK.... Karena ternyata program ini memang dananya bukan dr pusat melainkan dari Pemda setempat. Kenapa TDK di ganti saja pak presiden program makan gratis dengan program sekolah Gratis.,,,,,0,,
sqq6RiaFwAc,Kebangkita apa itu pertaruhkan uang hasil efisiensi bukan pertaruh. Saya kurang setuju itu MBG itu coba lihat daerah pelosok kalimantan anak anak sekolah mederita karena jalan mereka rusak,Kebangkita apa itu pertaruhkan uang hasil efisiensi bukan pertaruh. Saya kurang setuju itu MBG itu coba lihat daerah pelosok kalimantan anak anak sekolah mederita karena jalan mereka rusak,,,,,0,,
sqq6RiaFwAc,Kapan makan siang gratis,Kapan makan siang gratis,,,,,0,,
sqq6RiaFwAc,Kenapa di daerah kampung2 belum ada makan gratis buat anak sekolah?,Kenapa di daerah kampung2 belum ada makan gratis buat anak sekolah?,,,,,0,,
sqq6RiaFwAc,"Saya dukung pak.. Tp program bapak ngga nyampe. Anak saya d SMP N 5 PADAHERANG,, belum mendapatkan program yg bapak Presiden janjikan... Apa kah hanya di kota Besar sajah program itu berjalan..?? Ini sudah awal puasa.. tp kalo liat brita TV, d sekolah lain sudah berjalan. Bukannyah iri,, Tp cuma, menyayangkan, jika anggarannyah di Korupsi.","Saya dukung pak.. Tp program bapak ngga nyampe. Anak saya d SMP N 5 PADAHERANG,, belum mendapatkan program yg bapak Presiden janjikan... Apa kah hanya di kota Besar sajah program itu berjalan..?? Ini sudah awal puasa.. tp kalo liat brita TV, d sekolah lain sudah berjalan. Bukannyah iri,, Tp cuma, menyayangkan, jika anggarannyah di Korupsi.",,,,,1,,
sqq6RiaFwAc,Pake duit mu yo,Pake duit mu yo,,,,,0,,
sqq6RiaFwAc,Taik wokwok,Taik wokwok,,,,,0,,
sqq6RiaFwAc,Makan siang berbau iya boss boss diatas bagus pemaparannya blum tentu di lapangan bagus,Makan siang berbau iya boss boss diatas bagus pemaparannya blum tentu di lapangan bagus,,,,,0,,
sqq6RiaFwAc,Gmn nasib kami para ojol 😢,Gmn nasib kami para ojol,,,,,0,,
sqq6RiaFwAc,"Gambok, bapaknya dikasih pekerjaan, beres, gak perlu makan gratis…. Dan yg penting pendidikan gratis, bukan makan gratissss…..","Gambok, bapaknya dikasih pekerjaan, beres, gak perlu makan gratis . Dan yg penting pendidikan gratis, bukan makan gratissss ..",,,,,0,,
sqq6RiaFwAc,,dan itu tidak bagus. karna gaji pegawe yg di pangkas hanya gara gara mkn gratis. dan untuk mempekaya yg menang tender. ya mmg keluar lh. karna anak sya ga ada lgi yg sekolah.,,,,,0,,
sqq6RiaFwAc,Pak kapan sekolah saya makan bergizi sdn benda,Pak kapan sekolah saya makan bergizi sdn benda,,,,,0,,
sqq6RiaFwAc,"Mantap pak saya setuju dan mendukung pak, semoga sehat selalu","Mantap pak saya setuju dan mendukung pak, semoga sehat selalu",,,,,0,,
sqq6RiaFwAc,Pak prabowo.. kenapa di tempat kami payakumbuh belum juga ada makan gratis itu..sekarang dah 25 februari2025 .kok ngomong nya di sana aja  apa hanya utk di jwa sja makanan gratis itu..memangnya gimana makanan utk orang tua dan janda².?? Ibu hamil itu kan ada suami yg bertanggung jwb...seperti,Pak prabowo.. kenapa di tempat kami payakumbuh belum juga ada makan gratis itu..sekarang dah 25 februari2025 .kok ngomong nya di sana aja apa hanya utk di jwa sja makanan gratis itu..memangnya gimana makanan utk orang tua dan janda .?? Ibu hamil itu kan ada suami yg bertanggung jwb...seperti,,,,,0,,
sqq6RiaFwAc,seneng anak kami makan gratis. saya pergi meranto jauh dari keluarga aja untuk cari makan terutama .selebihnya klo memang ad rejeki lebih ya buat tabungan . saya setu,seneng anak kami makan gratis. saya pergi meranto jauh dari keluarga aja untuk cari makan terutama .selebihnya klo memang ad rejeki lebih ya buat tabungan . saya setu,,,,,1,,
sqq6RiaFwAc,Saya tidak dukung makan gratis Prabowo harus penjara hukuman mati Prabowo harus pecat pelanggaran,Saya tidak dukung makan gratis Prabowo harus penjara hukuman mati Prabowo harus pecat pelanggaran,,,,,0,,
sqq6RiaFwAc,"Makan gratis gak butuh pak, yg dibutuhkan basmi koruptor di Indonesia terutama hukuman mati dan perampasan aset","Makan gratis gak butuh pak, yg dibutuhkan basmi koruptor di Indonesia terutama hukuman mati dan perampasan aset",,,,,0,,
sqq6RiaFwAc,"Program usang prasejarah, lbh baik kuliah gratis wo 🗿","Program usang prasejarah, lbh baik kuliah gratis wo",,,,,0,,
sqq6RiaFwAc,,"Kenpa bukan lapangan krja pak ? Kl makan gratis itu Cuma anak sya yg makan pak Kl ada lapangan krja Sy bsa krja Dn bsa kasih makan anak sya, bni saya, orang tua sya, dn adik adik sya.",,,,,0,,
sqq6RiaFwAc,Pak prawo belum dapat makan geratis sekolah aku SD Mutiara Bangsa,Pak prawo belum dapat makan geratis sekolah aku SD Mutiara Bangsa,,,,,0,,
sqq6RiaFwAc,"Korea Selatan adalah negara bekas jajahan Jepang pada pertengahan abad 20 menginvestasikan ratusan trilyun untuk beasiswa anak anak yang berdampak kepada kemajuan SDM, kemajuan secara sains & teknologi + kesejahteraan negara. Sebuah negara bekas jajahan eropa menginvestasikan ratusan trilyun membuat program yang mengenyangkkan perut anak anak tapi tak berdampak kepada SDM , kemajuan IPTEK , dan kesejahteraan negaranya ( sebuah langkah mundur yang dilakukan di abad 21)","Korea Selatan adalah negara bekas jajahan Jepang pada pertengahan abad 20 menginvestasikan ratusan trilyun untuk beasiswa anak anak yang berdampak kepada kemajuan SDM, kemajuan secara sains teknologi kesejahteraan negara. Sebuah negara bekas jajahan eropa menginvestasikan ratusan trilyun membuat program yang mengenyangkkan perut anak anak tapi tak berdampak kepada SDM , kemajuan IPTEK , dan kesejahteraan negaranya sebuah langkah mundur yang dilakukan di abad 21",,,,,0,,
sqq6RiaFwAc,*Makanan bergiji tidak harus makanan yang mahal. Bahkan banyak makanan yang  mahal tapi tidak sehat dan gijinya dibawah dari standar*,Makanan bergiji tidak harus makanan yang mahal. Bahkan banyak makanan yang mahal tapi tidak sehat dan gijinya dibawah dari standar,,,,,0,,
sqq6RiaFwAc,Assalamualaikum pak aku belum nih 🥱,Assalamualaikum pak aku belum nih,,,,,0,,
sqq6RiaFwAc,,Sekolah gratis 100 nilainya Makan gratis 11 nilainya,,,,,0,,
sqq6RiaFwAc,Klu tepat sasaran gk maslh.. klu semua bapak kasih bangkrut negri ...yg pantas yg di kasih... ini yg kaya DPT juga.pemrinth Berti kurang bijaksana.. bapak liat kebwh gimna nasib kami ekonomi.barng2 semua naik,Klu tepat sasaran gk maslh.. klu semua bapak kasih bangkrut negri ...yg pantas yg di kasih... ini yg kaya DPT juga.pemrinth Berti kurang bijaksana.. bapak liat kebwh gimna nasib kami ekonomi.barng2 semua naik,,,,,0,,
sqq6RiaFwAc,,"Efek program makan bergizi gratis, banyak orang tua jadi korban PHK karena kebijakan efesiensi anggaran Lebih bermanfaat ke rakyat kecil itu subsidi listrik yang 450 va dan 900 va dan sekolah gratis",,,,,0,,
sqq6RiaFwAc,Intelijen hrs bisa melihat....politik adu domba sdh mulai di mainkn olh para gelandangn politik yg tdk dpt kue apem dari ke kuasaan.....asing sdh mulai bermain mata dngn para koruptor yg sdg di tangani kpk.....tuk mengadu domba sesama ank bangsa....oposisi korup sumber dari hangt nya politik saat ini....,Intelijen hrs bisa melihat....politik adu domba sdh mulai di mainkn olh para gelandangn politik yg tdk dpt kue apem dari ke kuasaan.....asing sdh mulai bermain mata dngn para koruptor yg sdg di tangani kpk.....tuk mengadu domba sesama ank bangsa....oposisi korup sumber dari hangt nya politik saat ini....,,,,,0,,
sqq6RiaFwAc,Hidup jokowi,Hidup jokowi,,,,,0,,
sqq6RiaFwAc,,"Makan Siang Gratis ,Pengelola Salah, Mending Ke Orang Tua Langsung, Diberikan Akhir Bulan atau Awal ,Bulan, Itu Baru Tepat Sasaran, Bayangkan Dapur Umum masak untuk Ribuan Siswa, dimulai jam berapa,Siap jam berapa, makan jam Berapa ... bisa Basi, dan bisa juga keracunan",,,,,0,,
sqq6RiaFwAc,Pangkas pangkas ujungny bnyk yg d phk kocak,Pangkas pangkas ujungny bnyk yg d phk kocak,,,,,0,,
sqq6RiaFwAc,"Sekolah gratis dan BPJS gratis itu baru program,","Sekolah gratis dan BPJS gratis itu baru program,",,,,,0,,
sqq6RiaFwAc,Bagaimana dengan nasib anak- anak yang tidak mampu  ekonomi lemah hidup di kolom jembatan dan terlantar pengamen di jakarta.,Bagaimana dengan nasib anak anak yang tidak mampu ekonomi lemah hidup di kolom jembatan dan terlantar pengamen di jakarta.,,,,,0,,
sqq6RiaFwAc,"seharusnya prabowo ralat jadi ""yang tidak dukung pendidikan gratis, silakan keluar""","seharusnya prabowo ralat jadi yang tidak dukung pendidikan gratis, silakan keluar",,,,,0,,
sqq6RiaFwAc,"Pak Prabowo tolong kasih makan anak saya yang ke grendo ..,jadi kuli bangunan di bali❤","Pak Prabowo tolong kasih makan anak saya yang ke grendo ..,jadi kuli bangunan di bali",,,,,0,,
sqq6RiaFwAc,Kita tdk butuh makan sklh gratis,Kita tdk butuh makan sklh gratis,,,,,0,,
sqq6RiaFwAc,"Ha bodok kami di Papua makan bergizi gratis itu di Papua tidak butuh apa lagi di Papua tuhan cipta kan tanah yg subur, dan tuhan sudah cipta kan kami tagan untuk bekerja dan makan. Kami di Papua tidak butuh makanan gratis 1000 porsen✊💯","Ha bodok kami di Papua makan bergizi gratis itu di Papua tidak butuh apa lagi di Papua tuhan cipta kan tanah yg subur, dan tuhan sudah cipta kan kami tagan untuk bekerja dan makan. Kami di Papua tidak butuh makanan gratis 1000 porsen",,,,,0,,
sqq6RiaFwAc,"Mohon maaf bpk, kami masyarakat tdk butuh makan gratis, yg kita butuh pendidikan gratis..!!","Mohon maaf bpk, kami masyarakat tdk butuh makan gratis, yg kita butuh pendidikan gratis..!!",,,,,0,,
sqq6RiaFwAc,Makan yg lain gmn pak pekerjaan tidak ada,Makan yg lain gmn pak pekerjaan tidak ada,,,,,0,,
sqq6RiaFwAc,Program makan geratis ini terlalu memaksakan...seharusnya di kaji ulang,Program makan geratis ini terlalu memaksakan...seharusnya di kaji ulang,,,,,0,,
sqq6RiaFwAc,"Yang pasti di lapangan..susah belanja..lebih bergiziii..masakan ibunyaa...takbiirrrrrr....sy lebih Yaqin..padahall..sy udah mendukung 2,xmau x mendukung suxass...uang belanjaa gak pernah dapet sama sekali..gak bissa bayar listrik..padahal cumak 50 ribu,udah mau di putus Ama PLN,,subhanallah..aku rakyat sanggat di kampung sayaa..trmkasih wasallamm,,kalau sy tidak di dengarkan...insyaallah. Wallah dallahh..subhanallah..aku terkecoh gusdurrr,Abdurrahman..wahidde""*namaku muhadjirr hezbullah..Al Lumajang,..takbirrrrrrrr","Yang pasti di lapangan..susah belanja..lebih bergiziii..masakan ibunyaa...takbiirrrrrr....sy lebih Yaqin..padahall..sy udah mendukung 2,xmau x mendukung suxass...uang belanjaa gak pernah dapet sama sekali..gak bissa bayar listrik..padahal cumak 50 ribu,udah mau di putus Ama PLN,,subhanallah..aku rakyat sanggat di kampung sayaa..trmkasih wasallamm,,kalau sy tidak di dengarkan...insyaallah. Wallah dallahh..subhanallah..aku terkecoh gusdurrr,Abdurrahman..wahiddenamaku muhadjirr hezbullah..Al Lumajang,..takbirrrrrrrr",,,,,0,,
sqq6RiaFwAc,Klu bs lapangan kerja yg di perluas pak❤❤,Klu bs lapangan kerja yg di perluas pak,,,,,0,,
sqq6RiaFwAc,Saya belum dikasih makan gratis,Saya belum dikasih makan gratis,,,,,0,,
sqq6RiaFwAc,Terimakasih pak,Terimakasih pak,,,,,1,,
sqq6RiaFwAc,Dari pada mikirin program makanan gratis mendingan diganti dgn program melengkapi sarana dan prasarana pendidikan yg masih jauh dari standart... kami hakul yakin niat bapak baik....tapi niat BPK yg tulus perlu di kaji ...apakah program itu hanya sekedar memenuhi janji politik atau kita ganti aje dgn program yg bisa mempercepat NKRI ini lebih maju😂😂😂sekedar saran.,Dari pada mikirin program makanan gratis mendingan diganti dgn program melengkapi sarana dan prasarana pendidikan yg masih jauh dari standart... kami hakul yakin niat bapak baik....tapi niat BPK yg tulus perlu di kaji ...apakah program itu hanya sekedar memenuhi janji politik atau kita ganti aje dgn program yg bisa mempercepat NKRI ini lebih maju sekedar saran.,,,,,0,,
sqq6RiaFwAc,"Kudu tepat sasaran, tidak semua anak susah makan, ada yg sudah berkecukupan,","Kudu tepat sasaran, tidak semua anak susah makan, ada yg sudah berkecukupan,",,,,,0,,
sqq6RiaFwAc,Asalammu'alaikum pak semoga nasib dn kturunan bapak tidak sperti saya yg trancam di berhentikan  dari honorer kebersihan kabupaten bangka  .saya dberhentikan mungkin juga anggaran yg bapak potong buat makan siang gratis. Sedih pak saya kerja udah 4 tahun skrang kerja apa saya buat makan2 slanjutnya bukan cuma mkn siang,Asalammu'alaikum pak semoga nasib dn kturunan bapak tidak sperti saya yg trancam di berhentikan dari honorer kebersihan kabupaten bangka .saya dberhentikan mungkin juga anggaran yg bapak potong buat makan siang gratis. Sedih pak saya kerja udah 4 tahun skrang kerja apa saya buat makan2 slanjutnya bukan cuma mkn siang,,,,,0,,
sqq6RiaFwAc,Program makan bergizi gratis pak Prabowo sungguh mulia. Namun saya yakin ini sarana empuk dan sangat mudah di korupsi. Sebab korupsi adalah sebagian besar budaya pegawai Indonesia.,Program makan bergizi gratis pak Prabowo sungguh mulia. Namun saya yakin ini sarana empuk dan sangat mudah di korupsi. Sebab korupsi adalah sebagian besar budaya pegawai Indonesia.,,,,,0,,
sqq6RiaFwAc,Alah bacot apa anjog saiki be laka koh kocak air mata aku sampai netes😭😂😅,Alah bacot apa anjog saiki be laka koh kocak air mata aku sampai netes,,,,,0,,
sqq6RiaFwAc,Mana ni suara nya skrg? da makan belum? da d PHK blum? HAHAHAHAH😊,Mana ni suara nya skrg? da makan belum? da d PHK blum? HAHAHAHAH,,,,,0,,
sqq6RiaFwAc,,"Anak makan gratis yg bergizi, bpk2nya pengangguran. Anak2nya sehat2 hidup, Orang tuanya sakit lalu mati. Maaf Pak Prabowo..saya lebih mendukung kl bpk mbuka lapangan pekerjaan seluas2nya khusus Rakyat Pribumi Asli, bukan Pribumi Ecek2.",,,,,0,,
sqq6RiaFwAc,makan gratis yg butuh trilyunan tiap tahun akan menbuat jeratan hutang baru yg hrs dibayar rakyat. Pengaruhnya kekesejahteraan rakyat tdk sebanding dg bayar hutangnya,makan gratis yg butuh trilyunan tiap tahun akan menbuat jeratan hutang baru yg hrs dibayar rakyat. Pengaruhnya kekesejahteraan rakyat tdk sebanding dg bayar hutangnya,,,,,0,,
sqq6RiaFwAc,Pak izin tanya sekolah SDN tempurejo 1 di kota Kediri Belum dapat saya ingin mendapatkan makan gratis 😅😅,Pak izin tanya sekolah SDN tempurejo 1 di kota Kediri Belum dapat saya ingin mendapatkan makan gratis,,,,,0,,
sqq6RiaFwAc,Yg Penting harus memberi contoh dari para pemimpin yg diberi kepercayaan oleh Rakyatnya. Dengan kinerja yg Baik. Dan Amanah. Yg salah ya salah. Yg bener ya bener. Semua sama di mata Hukum. Siapapun mereka..... Harus di proses. Jangan tajam ke bawah. Tumpul ke Atas. Apalagi ke Kroninya. Harus tegas.,Yg Penting harus memberi contoh dari para pemimpin yg diberi kepercayaan oleh Rakyatnya. Dengan kinerja yg Baik. Dan Amanah. Yg salah ya salah. Yg bener ya bener. Semua sama di mata Hukum. Siapapun mereka..... Harus di proses. Jangan tajam ke bawah. Tumpul ke Atas. Apalagi ke Kroninya. Harus tegas.,,,,,0,,
sqq6RiaFwAc,Mana pak Prabowo smpn1wungu kab Madiun belum makan gratis 😢😢,Mana pak Prabowo smpn1wungu kab Madiun belum makan gratis,,,,,0,,
sqq6RiaFwAc,"Bodoh dan super tolol, dipikir dikasih makan ga enak yg byk anak makannya ga abis, bisa meningkatkan IQ mrk ?","Bodoh dan super tolol, dipikir dikasih makan ga enak yg byk anak makannya ga abis, bisa meningkatkan IQ mrk ?",,,,,0,,
sqq6RiaFwAc,PROGRAM GAK ADA EFEK EKONOMI....HASIL RUPIAH HANCUR....EKONOMI MEROSOT,PROGRAM GAK ADA EFEK EKONOMI....HASIL RUPIAH HANCUR....EKONOMI MEROSOT,,,,,0,,
sqq6RiaFwAc,Kebangkitan Bangsa Indonesia dari Program Makan Gratis🤪🤪🤪🤪,Kebangkitan Bangsa Indonesia dari Program Makan Gratis,,,,,1,,
sqq6RiaFwAc,Kapan kita makan gratis pak Prabowo,Kapan kita makan gratis pak Prabowo,,,,,0,,
sqq6RiaFwAc,"Saya tahu pak Prabowo mencintai negri ini lebih dari beliau mencintai dirinya, tapi tolong dipikirkan kembali makan bergizi gratis, itu dananya luarbiasa, sebaiknya dikhususkan daerah tertinggal, jangan menyeluruh","Saya tahu pak Prabowo mencintai negri ini lebih dari beliau mencintai dirinya, tapi tolong dipikirkan kembali makan bergizi gratis, itu dananya luarbiasa, sebaiknya dikhususkan daerah tertinggal, jangan menyeluruh",,,,,0,,
sqq6RiaFwAc,"Pk,desa saya kok gk ada makanannya😢","Pk,desa saya kok gk ada makanannya",,,,,0,,
sqq6RiaFwAc,,"Makan gratis,,, Efeknya pengurangan dana semua gedung pemerintah Real bnyak pengangguran dari PHK orang ke 3 vendor Ini yang saya rasakan",,,,,0,,
sqq6RiaFwAc,Pak Prabowo kapan makan gratis,Pak Prabowo kapan makan gratis,,,,,0,,
sqq6RiaFwAc,Setiap hari makan telur 2 butir gratis aja udah bersyukur,Setiap hari makan telur 2 butir gratis aja udah bersyukur,,,,,0,,
sqq6RiaFwAc,Program yg bagus,Program yg bagus,,,,,1,,
sqq6RiaFwAc,Gimana nasib anak anak putus sekolah apa mereka dapat mkn siang gratis dari pemerintah,Gimana nasib anak anak putus sekolah apa mereka dapat mkn siang gratis dari pemerintah,,,,,0,,
sqq6RiaFwAc,Saya sangat mendukung makan siang gratis saya sangat cinta sama rakyat indonesia tpi usul lebih baik uang nya di kasih ke orang tua nanti biar orang tua yang masak menu nya di siapin sekolah nanti pas makan siang sekolah cek udah sesuai enggak. Biar efisien dan enggak ribet. Dan saya yakin sih kalau cara ini 1 indonesia bisa makan siang gratis dri sabang sampai merauke dalam hitungan 1 hari. Klo cara yang sekarang kan lama dan g merata juga katanya.,Saya sangat mendukung makan siang gratis saya sangat cinta sama rakyat indonesia tpi usul lebih baik uang nya di kasih ke orang tua nanti biar orang tua yang masak menu nya di siapin sekolah nanti pas makan siang sekolah cek udah sesuai enggak. Biar efisien dan enggak ribet. Dan saya yakin sih kalau cara ini 1 indonesia bisa makan siang gratis dri sabang sampai merauke dalam hitungan 1 hari. Klo cara yang sekarang kan lama dan g merata juga katanya.,,,,,1,,
sqq6RiaFwAc,Lu presiden paling tolol ya kok lu bagi makan gratis gak ada sih disini udah berbulan bulan nunggu gk dapet lo emang goblok dan lo juga gak jadikan tentang libur satu bulan selama ramadhan gak jelas banget sih jadi presiden 😢,Lu presiden paling tolol ya kok lu bagi makan gratis gak ada sih disini udah berbulan bulan nunggu gk dapet lo emang goblok dan lo juga gak jadikan tentang libur satu bulan selama ramadhan gak jelas banget sih jadi presiden,,,,,0,,
sqq6RiaFwAc,,BERGIZI ITU 4 SEHAT 5 SEMPURNA IBU IBU .. JANGAN KARENA GRATIS JADI TIDAK MEMPERHATIKAN ASUPAN APA YANG MASUK KE DALAM MULUT DAN PERUT ANAK2 IBU2 DI RUMAH SEKOLAH BAGI2 SELEBARAN MAKANAN BERGIZI SAJA UNTUK ORANG TUA DI RUMAH .. SEPERTI TAHUN 90an PEMERINTAH MEMBERIKAN PROGRAM 2 ANAK CUKUP UNTUK RAKYAT NYA .. INI PENTING UNTUK PEREKONOMIAN KELUARGA NYA MASING MASING,,,,,0,,
sqq6RiaFwAc,GK perlu mkn gratis begini pak Wowo. ganti duit aja mlh lebih baik. karna selera setiap insan itu berbeda,GK perlu mkn gratis begini pak Wowo. ganti duit aja mlh lebih baik. karna selera setiap insan itu berbeda,,,,,0,,
sqq6RiaFwAc,sekolah ku belum dapat makan siang gratis,sekolah ku belum dapat makan siang gratis,,,,,0,,
sqq6RiaFwAc,"Terima kasih telah memperhatikan Jawa saja,  rakyat lain gak usah, yg penting Jawa aja","Terima kasih telah memperhatikan Jawa saja, rakyat lain gak usah, yg penting Jawa aja",,,,,1,,
sqq6RiaFwAc,Maksud bapak sudah sangat baik tapi anak buah bapak yg oknum2 itu malah buat ladang korupsi 😂,Maksud bapak sudah sangat baik tapi anak buah bapak yg oknum2 itu malah buat ladang korupsi,,,,,0,,
sqq6RiaFwAc,pak kami belum dapet pak😭😭,pak kami belum dapet pak,,,,,0,,
sqq6RiaFwAc,"Omon omon, di daerah saya sudah 1 bulan nggak makan gratis😂😂😂😂","Omon omon, di daerah saya sudah 1 bulan nggak makan gratis",,,,,0,,
sqq6RiaFwAc,Makan ora gizi gratis di sengklek letkoL korbuzzer haha,Makan ora gizi gratis di sengklek letkoL korbuzzer haha,,,,,0,,
sqq6RiaFwAc,"In my opinion, free lunch is very beneficial for students and students can save money from this free lunch","In my opinion, free lunch is very beneficial for students and students can save money from this free lunch",,,,,0,,
sqq6RiaFwAc,Saya dukung pak .macan asia.tegas,Saya dukung pak .macan asia.tegas,,,,,1,,
sqq6RiaFwAc,Terimakasih pak...jalan trus,Terimakasih pak...jalan trus,,,,,1,,
sqq6RiaFwAc,,Ya betul pak... Program MBG ini sangat membantu ibu2 yang suka nyari KUTU. Usaha2 pertanian dan perikanan jadi berjalan lancar... Mengurangi angka pengangguran...,,,,,0,,
sqq6RiaFwAc,Guru guru diam diam memboikot makan siang gratis juga ada pak....tolong pecat,Guru guru diam diam memboikot makan siang gratis juga ada pak....tolong pecat,,,,,0,,
sqq6RiaFwAc,,"Kebangkitan Nasional itu Basmi koruptor Pak tanpa pandang bulu, Semua program pasti lancar negara maju sejahtera...",,,,,0,,
sqq6RiaFwAc,sampai saat ini saya masih meragukan kecukupan dana program makan siang bergizi,sampai saat ini saya masih meragukan kecukupan dana program makan siang bergizi,,,,,0,,
sqq6RiaFwAc,Tapi bapak ga tau kan menu yg D beri kepada anak2 .. Bapak tidak tau apa2 dsna gmna kalau D manipulasi pakkk.. Tidak sebanding dengan dana yg bapak kluarkan dengan menu makanannya. 😢,Tapi bapak ga tau kan menu yg D beri kepada anak2 .. Bapak tidak tau apa2 dsna gmna kalau D manipulasi pakkk.. Tidak sebanding dengan dana yg bapak kluarkan dengan menu makanannya.,,,,,0,,
sqq6RiaFwAc,Uangnya dari mana?,Uangnya dari mana?,,,,,0,,
sqq6RiaFwAc,Ak pilih hrga sembakau murah trjangkau,Ak pilih hrga sembakau murah trjangkau,,,,,0,,
sqq6RiaFwAc,Mohon maaf .sy ingatka Bopak presiden ada kasus di sul sel Kab. Bulukumba kasus korupsi 630 juta rupiah.kasus makan Minun damkar di tahun 2020 / 2021 hilang di Telang,Mohon maaf .sy ingatka Bopak presiden ada kasus di sul sel Kab. Bulukumba kasus korupsi 630 juta rupiah.kasus makan Minun damkar di tahun 2020 2021 hilang di Telang,,,,,0,,
sqq6RiaFwAc,,"CINTAI ANAK INDONESIA DK djakarta, 17 Desember 2024 Program makan gizi gratis dr Presiden Prabowo Subianto adlh langkah awal menuju perubahan besar, ini bkn hny sekedar m'beri makan anakanak, tp m'beri mrk masa depan dg gizi yg baek, anakanak Indonesia akan tumbuh lbh sehat, kuat, cerdas. Inilah yg ditakuti negaranegara maju, maka hegemoni mrk di dunia akan t'ganggu, kita akan b'diri sejajar, bahkan kemungkinan akan melampaui mrk, 5 kalo bkn kita, sapa lagi !! bravo amanah SEKALI LAYAR TERKEMBANG, SURUT KITA BERPANTANG",,,,,0,,
sqq6RiaFwAc,"Kita lihat aja jgn omon"" akhirnya gagal dan alasan ganti program",Kita lihat aja jgn omon akhirnya gagal dan alasan ganti program,,,,,0,,
sqq6RiaFwAc,Mantap,Mantap,,,,,1,,
sqq6RiaFwAc,Terima kasih ya pak Prabowo yg baik hati saya sangat lah gembira,Terima kasih ya pak Prabowo yg baik hati saya sangat lah gembira,,,,,0,,
sqq6RiaFwAc,Assalamualaikum pak kalo SD yang ada di Demak terutama SD latansa  Kapan ke datang kan makan gratis pak😁,Assalamualaikum pak kalo SD yang ada di Demak terutama SD latansa Kapan ke datang kan makan gratis pak,,,,,0,,
sqq6RiaFwAc,Kapan pelaksanaan nya..... 😅😅,Kapan pelaksanaan nya.....,,,,,0,,
sqq6RiaFwAc,Anak saya aja mkn gratis di sukoharjo solo jawa tengah aja gk enak 😢,Anak saya aja mkn gratis di sukoharjo solo jawa tengah aja gk enak,,,,,0,,
sqq6RiaFwAc,"Banyak manfaatnya pak makan gratis, buat anak², mereka pada seneng, orang tuanya pun seneng, yg gabisa ksh jajan anaknya setiap hari, dgn adanya makan gratis, bisa JD simpenan uangnya , bisa buat kebutuhan yg lain, sangat berharga pak uang sekecil apapun buat orang miskin, daripda uangnya di korupsi lebih baik di alokasikan untuk masyarakat banyak di negara Indonesia ini, klw bisa semua sekolah sekolah di Indonesia ini dapat makan gratis selama 5 hari , Sabtu Minggu libur sekolah ga dapat makan GPP pak, lanjutkan perjuanganmu mu pak, selama kau menjabat , klw bisa selamanya pak, uang dari rakyat kembali ke rakyat, barokallahalak 🤲","Banyak manfaatnya pak makan gratis, buat anak , mereka pada seneng, orang tuanya pun seneng, yg gabisa ksh jajan anaknya setiap hari, dgn adanya makan gratis, bisa JD simpenan uangnya , bisa buat kebutuhan yg lain, sangat berharga pak uang sekecil apapun buat orang miskin, daripda uangnya di korupsi lebih baik di alokasikan untuk masyarakat banyak di negara Indonesia ini, klw bisa semua sekolah sekolah di Indonesia ini dapat makan gratis selama 5 hari , Sabtu Minggu libur sekolah ga dapat makan GPP pak, lanjutkan perjuanganmu mu pak, selama kau menjabat , klw bisa selamanya pak, uang dari rakyat kembali ke rakyat, barokallahalak",,,,,0,,
sqq6RiaFwAc,Bapak datang ke sekolah aku SD negeri 51pangkalpinang,Bapak datang ke sekolah aku SD negeri 51pangkalpinang,,,,,0,,
sqq6RiaFwAc,pak makan buat provinsi Lampung manaaaa😢😢😢😢😢😢😢😢,pak makan buat provinsi Lampung manaaaa,,,,,0,,
sqq6RiaFwAc,presiden yg salah program...,presiden yg salah program...,,,,,0,,
sqq6RiaFwAc,"Semoga Allah berikan kekuatan, kelancaran dan kemudahan dalam pelaksanaan cita2 dan niat baik bapak Prabowo.","Semoga Allah berikan kekuatan, kelancaran dan kemudahan dalam pelaksanaan cita2 dan niat baik bapak Prabowo.",,,,,1,,
sqq6RiaFwAc,Semoga panjang umur,Semoga panjang umur,,,,,1,,
